Amount,Country,Currency,MerchantId,CustomerId,HourOfDay,IsFraud
12.84,GB,GBP,m_0741,c_00251,19,false
85.44,AU,AUD,m_0795,c_00761,9,false
30.39,AU,AUD,m_0333,c_02891,22,false
130.60,AU,AUD,m_0266,c_03157,14,false
34.46,US,USD,m_0191,c_02274,16,false
13.85,AU,AUD,m_0140,c_00043,13,false
86.49,GB,GBP,m_0724,c_00846,10,false
7.65,US,USD,m_0428,c_02833,3,false
31.66,AU,AUD,m_0517,c_03424,20,false
149.34,IN,INR,m_0270,c_02118,21,false
21.10,US,USD,m_0059,c_02843,11,false
42.82,AU,AUD,m_0027,c_02816,21,false
44.69,CA,CAD,m_0429,c_03041,18,false
57.12,NG,NGN,m_0197,c_02793,8,false
22.86,US,USD,m_0512,c_02911,23,false
110.06,US,USD,m_0029,c_00989,20,false
95.83,AU,AUD,m_0413,c_03071,12,false
53.26,AU,AUD,m_0180,c_03866,11,false
105.27,AU,AUD,m_0380,c_02668,16,false
58.50,AU,AUD,m_0169,c_00235,15,false
40.97,IN,INR,m_0275,c_03429,13,false
39.25,AU,AUD,m_0436,c_03914,10,false
43.01,IN,INR,m_0185,c_03060,9,false
25.83,AU,AUD,m_0189,c_02780,2,false
19.33,AU,AUD,m_0074,c_01846,9,false
9.96,AU,AUD,m_0410,c_03785,10,false
25.22,AU,AUD,m_0204,c_00855,18,false
77.88,AU,AUD,m_0577,c_01142,7,false
50.24,AU,AUD,m_0228,c_03924,17,false
12.82,CA,CAD,m_0161,c_03609,9,false
9.78,SG,SGD,m_0716,c_02473,10,false
69.25,AU,AUD,m_0185,c_02216,23,false
40.04,US,USD,m_0357,c_02672,7,false
137.34,AU,AUD,m_0464,c_01619,15,false
6.64,US,USD,m_0312,c_01458,19,false
98.52,US,USD,m_0001,c_02072,20,false
10.38,SG,SGD,m_0373,c_03087,16,false
142.46,AU,AUD,m_0733,c_03779,19,false
12.59,AU,AUD,m_0796,c_03381,8,false
17.03,AU,AUD,m_0357,c_03921,11,false
12.82,AU,AUD,m_0069,c_00167,14,false
70.05,GB,GBP,m_0061,c_00465,22,false
92.85,RU,RUB,m_0736,c_02798,21,false
50.54,US,USD,m_0574,c_01167,17,false
89.16,AU,AUD,m_0167,c_01207,7,false
11.74,AU,AUD,m_0551,c_00110,9,false
98.90,US,USD,m_0130,c_03407,10,false
228.70,AU,AUD,m_0059,c_01820,18,false
30.49,US,USD,m_0616,c_02519,4,false
102.69,US,USD,m_0164,c_00269,13,false
94.36,US,USD,m_0580,c_00833,6,false
28.22,RU,RUB,m_0186,c_01621,11,true
18.75,AU,AUD,m_0411,c_00525,20,false
26.28,GB,GBP,m_0258,c_01570,15,false
321.51,CA,CAD,m_0608,c_00649,18,false
5.49,IN,INR,m_0277,c_00251,11,false
3.74,AU,AUD,m_0340,c_01453,22,false
111.43,AU,AUD,m_0244,c_02729,13,false
12.94,US,USD,m_0654,c_00573,3,false
167.46,AU,AUD,m_0135,c_00629,13,false
35.75,AU,AUD,m_0718,c_03817,8,false
42.29,AU,AUD,m_0310,c_03161,0,false
97.01,US,USD,m_0589,c_00813,22,false
47.65,RU,RUB,m_0367,c_03575,10,false
6.81,AU,AUD,m_0444,c_01127,8,false
44.97,GB,GBP,m_0753,c_02160,8,false
73.11,US,USD,m_0717,c_01791,2,false
27.11,US,USD,m_0521,c_01091,20,false
51.53,US,USD,m_0222,c_03532,13,false
14.48,US,USD,m_0177,c_00752,11,false
27.05,NZ,NZD,m_0416,c_00689,19,false
64.47,AU,AUD,m_0662,c_00053,7,false
60.06,AU,AUD,m_0180,c_02434,18,false
26.15,AU,AUD,m_0138,c_01679,9,false
42.23,SG,SGD,m_0054,c_03944,22,false
13.28,AU,AUD,m_0663,c_00162,13,false
58.92,US,USD,m_0182,c_00551,18,false
8.82,AU,AUD,m_0498,c_02700,16,false
111.13,US,USD,m_0429,c_03404,5,false
68.58,US,USD,m_0224,c_02903,13,false
13.55,AU,AUD,m_0475,c_00711,12,false
5.20,US,USD,m_0229,c_02758,11,false
29.12,CA,CAD,m_0096,c_03953,20,false
61.29,AU,AUD,m_0283,c_03687,14,false
137.11,NZ,NZD,m_0482,c_02698,16,false
72.04,US,USD,m_0033,c_01729,21,false
16.98,AU,AUD,m_0047,c_03354,18,false
36.17,AU,AUD,m_0103,c_02096,14,false
47.14,AU,AUD,m_0177,c_01228,7,false
54.87,AU,AUD,m_0316,c_01093,16,false
23.30,US,USD,m_0439,c_03199,14,false
24.82,SG,SGD,m_0584,c_03117,16,false
16.34,SG,SGD,m_0582,c_00170,17,false
33.19,AU,AUD,m_0273,c_00259,20,false
25.54,IN,INR,m_0179,c_00375,13,false
83.24,AU,AUD,m_0034,c_02383,9,false
168.79,AU,AUD,m_0313,c_02002,9,false
85.19,NZ,NZD,m_0518,c_03917,16,false
37.79,AU,AUD,m_0385,c_00338,20,false
25.11,GB,GBP,m_0263,c_03671,23,false
71.21,GB,GBP,m_0414,c_02267,12,false
35.76,AU,AUD,m_0382,c_03345,17,false
73.24,AU,AUD,m_0487,c_03787,16,false
87.14,AU,AUD,m_0343,c_00168,8,false
9.17,SG,SGD,m_0242,c_01489,13,false
10.76,AU,AUD,m_0723,c_01016,7,false
69.58,US,USD,m_0406,c_01979,9,false
13.18,AU,AUD,m_0124,c_02245,20,false
38.15,IN,INR,m_0288,c_03179,5,false
160.39,US,USD,m_0779,c_01350,17,false
6.80,AU,AUD,m_0587,c_01699,12,false
31.42,AU,AUD,m_0516,c_03097,18,false
22.36,NZ,NZD,m_0331,c_03475,19,false
95.49,SG,SGD,m_0269,c_02654,9,false
26.30,NZ,NZD,m_0412,c_02797,22,false
114.39,AU,AUD,m_0167,c_02367,21,false
34.47,BR,BRL,m_0786,c_03429,11,false
15.33,GB,GBP,m_0164,c_02010,17,false
22.13,NZ,NZD,m_0792,c_03295,1,false
157.02,NZ,NZD,m_0434,c_03369,4,false
82.68,AU,AUD,m_0031,c_00845,11,false
16.96,GB,GBP,m_0691,c_03159,10,false
6.29,GB,GBP,m_0020,c_00463,20,false
7.89,GB,GBP,m_0390,c_02453,9,false
97.51,SG,SGD,m_0377,c_01059,9,false
157.43,US,USD,m_0285,c_02698,21,false
37.10,GB,GBP,m_0478,c_02969,6,false
106.50,US,USD,m_0650,c_01544,3,false
46.78,AU,AUD,m_0541,c_02376,19,false
124.91,CA,CAD,m_0146,c_03692,5,false
40.50,AU,AUD,m_0794,c_00190,16,false
34.78,GB,GBP,m_0209,c_00128,9,false
23.19,US,USD,m_0466,c_00653,6,false
79.20,GB,GBP,m_0667,c_03565,11,false
35.96,BR,BRL,m_0469,c_00604,9,false
39.32,NG,NGN,m_0657,c_02650,1,false
6.28,AU,AUD,m_0607,c_02808,15,false
27.43,IN,INR,m_0484,c_01664,7,false
56.57,AU,AUD,m_0246,c_02560,9,false
2.85,BR,BRL,m_0288,c_01104,13,false
308.13,US,USD,m_0260,c_01369,19,false
22.98,BR,BRL,m_0674,c_03592,11,false
37.34,AU,AUD,m_0229,c_01879,11,false
13.67,US,USD,m_0256,c_02499,6,false
4.93,AU,AUD,m_0249,c_01538,2,false
59.85,IN,INR,m_0364,c_00911,14,false
33.79,US,USD,m_0451,c_03235,17,false
34.54,US,USD,m_0511,c_01019,23,false
27.12,NZ,NZD,m_0131,c_00946,12,false
22.19,SG,SGD,m_0542,c_01671,18,false
11.74,US,USD,m_0497,c_03965,22,false
40.77,GB,GBP,m_0421,c_02309,11,false
27.27,US,USD,m_0583,c_02390,16,false
126.10,AU,AUD,m_0616,c_02693,18,false
168.49,NZ,NZD,m_0221,c_01314,7,false
32.46,IN,INR,m_0476,c_02909,17,false
13.28,US,USD,m_0309,c_00498,6,false
19.20,AU,AUD,m_0623,c_03331,2,false
27.87,GB,GBP,m_0159,c_00517,6,false
6.81,IN,INR,m_0669,c_02697,9,false
46.40,NZ,NZD,m_0313,c_03036,21,false
35.41,AU,AUD,m_0073,c_00892,18,false
30.99,AU,AUD,m_0482,c_00543,4,false
53.59,GB,GBP,m_0684,c_03850,20,false
23.00,AU,AUD,m_0665,c_00620,20,false
185.53,US,USD,m_0439,c_02493,15,false
20.52,GB,GBP,m_0796,c_02234,18,false
46.33,IN,INR,m_0374,c_01008,19,false
117.81,BR,BRL,m_0492,c_00627,14,false
35.94,NZ,NZD,m_0007,c_01269,2,false
30.56,AU,AUD,m_0673,c_00796,10,false
32.47,IN,INR,m_0509,c_02008,9,false
20.64,AU,AUD,m_0064,c_00925,2,false
15.56,CA,CAD,m_0151,c_02847,9,false
34.24,SG,SGD,m_0605,c_00813,10,false
16.45,US,USD,m_0189,c_03320,20,false
51.54,US,USD,m_0506,c_01767,13,false
88.73,CA,CAD,m_0006,c_02834,10,false
51.93,AU,AUD,m_0483,c_02580,6,false
153.56,US,USD,m_0674,c_00682,12,false
40.22,AU,AUD,m_0262,c_00152,12,false
153.15,CA,CAD,m_0355,c_02231,14,false
4.62,SG,SGD,m_0463,c_01068,22,false
32.25,US,USD,m_0683,c_00480,18,false
13.37,AU,AUD,m_0013,c_02937,12,false
14.75,AU,AUD,m_0183,c_00334,7,false
9.70,CA,CAD,m_0245,c_02105,6,false
26.95,US,USD,m_0644,c_03982,13,false
17.06,AU,AUD,m_0715,c_01385,18,false
27.75,GB,GBP,m_0351,c_02953,7,false
110.88,BR,BRL,m_0308,c_01080,16,false
46.94,US,USD,m_0443,c_01997,21,false
4.34,NG,NGN,m_0696,c_02932,9,false
26.30,AU,AUD,m_0228,c_00324,8,false
12.65,US,USD,m_0049,c_01405,17,false
158.14,AU,AUD,m_0672,c_01652,18,false
31.46,AU,AUD,m_0616,c_03707,12,false
29.60,US,USD,m_0286,c_01214,20,false
12.99,CA,CAD,m_0656,c_03668,7,false
22.98,AU,AUD,m_0633,c_02345,10,false
11.42,AU,AUD,m_0397,c_01672,23,false
52.52,AU,AUD,m_0003,c_01489,23,false
39.36,US,USD,m_0498,c_03330,14,false
15.66,AU,AUD,m_0050,c_01355,15,false
4.81,AU,AUD,m_0046,c_00530,8,false
26.12,AU,AUD,m_0602,c_00495,17,false
29.70,AU,AUD,m_0786,c_03862,12,false
45.37,US,USD,m_0115,c_02354,12,false
15.53,US,USD,m_0547,c_01763,20,false
43.82,BR,BRL,m_0330,c_01056,5,false
84.99,AU,AUD,m_0711,c_01169,8,false
83.56,AU,AUD,m_0575,c_00495,19,false
74.52,AU,AUD,m_0291,c_03631,12,false
81.65,AU,AUD,m_0172,c_02446,1,false
28.20,AU,AUD,m_0323,c_02865,9,false
9.98,NG,NGN,m_0431,c_03443,21,false
27.51,AU,AUD,m_0656,c_00632,16,false
10.01,US,USD,m_0517,c_01496,2,false
16.61,AU,AUD,m_0236,c_02783,16,false
21.05,AU,AUD,m_0451,c_02344,17,false
9.80,AU,AUD,m_0581,c_01087,16,false
190.47,AU,AUD,m_0100,c_02786,7,false
32.80,RU,RUB,m_0327,c_02961,9,false
60.18,NZ,NZD,m_0446,c_03951,23,false
145.57,NZ,NZD,m_0339,c_01591,15,false
54.35,AU,AUD,m_0507,c_01081,18,false
6.44,US,USD,m_0704,c_01920,2,false
59.32,US,USD,m_0091,c_02221,20,false
19.17,AU,AUD,m_0443,c_02003,14,false
7.01,SG,SGD,m_0716,c_01963,18,false
106.37,AU,AUD,m_0297,c_01062,3,false
195.55,CA,CAD,m_0386,c_02529,23,false
52.57,AU,AUD,m_0637,c_03822,12,false
19.12,US,USD,m_0048,c_00560,11,false
42.93,US,USD,m_0067,c_01734,9,false
158.66,CA,CAD,m_0142,c_00871,13,false
89.57,AU,AUD,m_0623,c_00038,11,false
2.41,SG,SGD,m_0276,c_02827,8,false
86.65,AU,AUD,m_0447,c_02329,2,false
67.53,AU,AUD,m_0031,c_00016,0,false
75.69,AU,AUD,m_0159,c_00755,19,false
30.83,GB,GBP,m_0505,c_01841,7,false
26.04,BR,BRL,m_0519,c_02867,20,false
40.69,US,USD,m_0004,c_00850,3,false
93.95,US,USD,m_0321,c_00695,18,false
28.24,AU,AUD,m_0039,c_02623,20,false
326.67,NZ,NZD,m_0277,c_00076,16,false
26.64,US,USD,m_0439,c_01858,7,false
72.17,BR,BRL,m_0164,c_00057,23,false
16.86,US,USD,m_0650,c_03470,8,false
34.81,AU,AUD,m_0214,c_00428,18,false
242.26,US,USD,m_0767,c_02353,23,false
139.43,SG,SGD,m_0264,c_02453,10,false
157.93,AU,AUD,m_0322,c_00059,8,false
82.12,SG,SGD,m_0427,c_03175,22,false
15.62,AU,AUD,m_0391,c_00416,8,false
94.60,US,USD,m_0677,c_03552,6,false
64.32,AU,AUD,m_0258,c_00067,1,false
10.08,GB,GBP,m_0141,c_03726,1,false
13.96,US,USD,m_0308,c_00708,3,false
34.68,US,USD,m_0066,c_03471,16,false
73.60,AU,AUD,m_0462,c_02154,1,false
27.05,AU,AUD,m_0298,c_00277,22,false
11.32,GB,GBP,m_0715,c_02963,1,false
15.58,US,USD,m_0614,c_02198,18,false
58.48,AU,AUD,m_0639,c_01104,16,false
419.66,AU,AUD,m_0004,c_03508,12,false
39.38,AU,AUD,m_0052,c_03439,10,false
11.99,AU,AUD,m_0136,c_00031,15,false
32.55,IN,INR,m_0285,c_01354,23,false
92.62,BR,BRL,m_0777,c_01469,21,false
35.22,ZA,ZAR,m_0442,c_01125,16,false
54.02,CA,CAD,m_0136,c_01193,17,false
15.65,US,USD,m_0110,c_00631,14,false
30.95,AU,AUD,m_0603,c_02506,17,false
23.47,AU,AUD,m_0207,c_02168,7,false
31.38,US,USD,m_0326,c_03362,12,false
68.45,AU,AUD,m_0419,c_00795,12,false
78.55,IN,INR,m_0063,c_00711,15,false
21.99,NZ,NZD,m_0796,c_03575,18,false
126.77,AU,AUD,m_0789,c_01775,18,false
28.78,US,USD,m_0590,c_03595,22,false
18.11,AU,AUD,m_0113,c_00860,13,false
11.14,US,USD,m_0476,c_00839,9,false
14.16,CA,CAD,m_0015,c_02348,17,false
7.53,NG,NGN,m_0020,c_03639,19,false
7.50,CA,CAD,m_0443,c_00005,19,false
20.03,AU,AUD,m_0046,c_03283,21,false
36.26,IN,INR,m_0144,c_01361,21,false
115.58,IN,INR,m_0320,c_00630,22,false
44.14,US,USD,m_0372,c_02498,16,false
33.32,IN,INR,m_0207,c_00016,7,false
273.60,AU,AUD,m_0657,c_02130,21,false
5.08,SG,SGD,m_0431,c_00652,18,false
19.49,AU,AUD,m_0755,c_02634,6,false
75.28,NZ,NZD,m_0471,c_01721,7,false
7.93,US,USD,m_0198,c_02867,16,false
53.38,SG,SGD,m_0698,c_00355,19,false
39.84,CA,CAD,m_0154,c_01208,17,false
13.30,US,USD,m_0157,c_00965,23,false
77.72,US,USD,m_0028,c_00621,18,false
21.47,GB,GBP,m_0726,c_03329,9,false
63.78,CA,CAD,m_0459,c_00228,19,false
12.10,SG,SGD,m_0331,c_02881,4,false
1502.19,US,USD,m_0208,c_02431,14,false
345.08,IN,INR,m_0702,c_00163,18,false
32.76,US,USD,m_0067,c_01313,18,false
43.04,US,USD,m_0781,c_02918,18,false
29.30,SG,SGD,m_0564,c_02097,13,false
26.98,AU,AUD,m_0702,c_01962,9,false
65.35,US,USD,m_0118,c_03833,11,false
59.48,AU,AUD,m_0561,c_03599,6,false
18.86,BR,BRL,m_0536,c_02637,17,false
18.33,CA,CAD,m_0028,c_02658,11,false
30.28,SG,SGD,m_0122,c_00193,22,false
78.10,US,USD,m_0148,c_01588,17,false
215.01,AU,AUD,m_0679,c_03809,4,false
19.21,GB,GBP,m_0249,c_02924,9,false
55.06,AU,AUD,m_0532,c_03207,15,false
96.92,RU,RUB,m_0457,c_00055,20,false
14.94,NZ,NZD,m_0103,c_01323,7,false
8.70,GB,GBP,m_0693,c_03708,23,false
54.74,GB,GBP,m_0529,c_01122,7,false
133.93,AU,AUD,m_0551,c_00858,17,false
6.17,BR,BRL,m_0051,c_00813,2,false
99.67,US,USD,m_0617,c_00306,4,false
69.92,US,USD,m_0551,c_00219,23,false
20.03,GB,GBP,m_0643,c_01094,21,false
94.64,AU,AUD,m_0301,c_00102,4,false
20.92,IN,INR,m_0068,c_01770,0,false
18.77,AU,AUD,m_0519,c_02712,16,false
78.33,US,USD,m_0724,c_03757,16,false
37.42,AU,AUD,m_0793,c_03044,17,false
18.73,US,USD,m_0312,c_02632,5,false
13.39,US,USD,m_0071,c_02253,2,false
6.22,US,USD,m_0399,c_00099,21,false
43.49,SG,SGD,m_0181,c_02979,23,false
18.25,GB,GBP,m_0275,c_03035,3,false
67.02,US,USD,m_0566,c_00295,18,false
77.68,AU,AUD,m_0060,c_02889,20,false
52.69,AU,AUD,m_0295,c_00106,16,false
45.13,SG,SGD,m_0296,c_02722,23,false
92.57,AU,AUD,m_0435,c_03940,1,false
11.07,BR,BRL,m_0662,c_02397,20,false
27.86,AU,AUD,m_0387,c_01854,23,false
13.45,US,USD,m_0080,c_00007,15,false
4.11,US,USD,m_0033,c_00551,11,false
78.77,AU,AUD,m_0041,c_00297,17,false
12.97,US,USD,m_0432,c_02000,12,false
45.67,AU,AUD,m_0336,c_00614,6,false
3.60,US,USD,m_0632,c_00673,9,false
4.38,US,USD,m_0405,c_03720,22,false
22.40,AU,AUD,m_0113,c_02252,6,false
167.61,AU,AUD,m_0599,c_03205,18,false
112.95,GB,GBP,m_0365,c_02387,8,false
5.57,US,USD,m_0270,c_03326,22,false
27.03,AU,AUD,m_0332,c_00011,4,false
10.53,NZ,NZD,m_0278,c_03193,21,false
82.54,IN,INR,m_0185,c_02185,11,false
17.04,AU,AUD,m_0240,c_00271,12,false
30.79,US,USD,m_0383,c_02813,6,false
80.76,AU,AUD,m_0267,c_02854,10,false
4.42,US,USD,m_0219,c_00261,14,false
32.67,AU,AUD,m_0250,c_01806,13,false
26.37,AU,AUD,m_0542,c_03295,20,false
15.30,AU,AUD,m_0250,c_00352,16,false
34.66,AU,AUD,m_0235,c_01775,2,false
44.01,GB,GBP,m_0498,c_03271,0,false
21.29,AU,AUD,m_0647,c_02149,15,false
54.98,AU,AUD,m_0417,c_02631,9,false
3.35,AU,AUD,m_0673,c_00811,18,false
15.26,AU,AUD,m_0724,c_03044,1,false
54.26,AU,AUD,m_0515,c_01769,11,false
22.16,GB,GBP,m_0142,c_00689,22,false
10.38,AU,AUD,m_0419,c_01968,15,false
132.35,AU,AUD,m_0020,c_00391,7,false
3.11,IN,INR,m_0532,c_00577,20,false
18.03,US,USD,m_0049,c_01526,11,false
65.25,AU,AUD,m_0776,c_00190,18,false
13.65,AU,AUD,m_0229,c_02359,12,false
17.34,AU,AUD,m_0120,c_03263,15,false
21.64,US,USD,m_0422,c_02783,22,false
17.78,AU,AUD,m_0792,c_03294,13,false
28.07,CA,CAD,m_0525,c_01762,18,false
107.99,NZ,NZD,m_0254,c_01792,8,false
51.64,US,USD,m_0284,c_02712,1,false
16.05,US,USD,m_0238,c_01460,22,false
113.54,AU,AUD,m_0414,c_01520,15,false
34.78,AU,AUD,m_0162,c_01515,15,false
22.37,US,USD,m_0485,c_03207,13,false
6.23,US,USD,m_0797,c_03887,16,false
46.92,US,USD,m_0347,c_00854,12,false
91.55,GB,GBP,m_0650,c_03608,21,false
2.68,AU,AUD,m_0208,c_03594,13,false
194.48,AU,AUD,m_0084,c_00642,16,false
36.75,GB,GBP,m_0763,c_02562,12,false
11.33,AU,AUD,m_0421,c_02247,2,false
52.67,AU,AUD,m_0104,c_01611,15,false
199.05,US,USD,m_0631,c_02493,12,false
10.19,CA,CAD,m_0363,c_03525,10,false
89.95,CA,CAD,m_0473,c_00363,20,false
12.14,US,USD,m_0794,c_03401,11,false
110.85,SG,SGD,m_0020,c_02278,5,false
26.65,AU,AUD,m_0126,c_01170,11,false
21.76,CA,CAD,m_0407,c_00754,23,false
17.42,AU,AUD,m_0649,c_00674,22,false
149.84,AU,AUD,m_0196,c_02449,22,false
47.07,AU,AUD,m_0269,c_02072,18,false
30.57,US,USD,m_0300,c_02324,5,false
37.01,US,USD,m_0699,c_03642,15,false
38.01,AU,AUD,m_0399,c_00441,10,false
61.06,CA,CAD,m_0279,c_02996,18,false
29.31,AU,AUD,m_0279,c_00883,13,false
35.30,SG,SGD,m_0703,c_01121,12,false
9.02,AU,AUD,m_0708,c_01087,21,false
11.27,GB,GBP,m_0558,c_00374,13,false
188.36,US,USD,m_0026,c_00195,21,false
81.17,BR,BRL,m_0155,c_02170,6,false
57.89,IN,INR,m_0558,c_00136,3,false
96.40,GB,GBP,m_0148,c_00500,13,false
13.42,AU,AUD,m_0215,c_01308,9,false
26.58,GB,GBP,m_0099,c_01990,19,false
32.80,CA,CAD,m_0089,c_03239,20,false
17.65,AU,AUD,m_0017,c_00555,8,false
48.17,IN,INR,m_0569,c_03290,17,false
84.46,AU,AUD,m_0648,c_01226,23,false
17.87,US,USD,m_0503,c_01559,8,false
138.67,GB,GBP,m_0082,c_00154,21,false
39.91,GB,GBP,m_0126,c_03205,15,false
11.27,AU,AUD,m_0291,c_03593,14,false
52.15,AU,AUD,m_0444,c_03956,19,false
92.54,US,USD,m_0346,c_00685,14,false
29.35,IN,INR,m_0373,c_01160,19,false
49.72,BR,BRL,m_0612,c_02887,17,false
62.56,IN,INR,m_0620,c_01157,15,false
55.68,US,USD,m_0379,c_00435,0,false
25.40,NZ,NZD,m_0680,c_03757,14,false
42.92,CA,CAD,m_0189,c_01837,11,false
28.02,AU,AUD,m_0670,c_01482,21,false
47.65,US,USD,m_0680,c_00176,9,false
76.55,SG,SGD,m_0388,c_02086,22,false
134.48,CA,CAD,m_0106,c_03592,21,false
31.43,US,USD,m_0778,c_00411,13,false
11.85,AU,AUD,m_0514,c_02950,12,false
15.93,CA,CAD,m_0147,c_02262,12,false
124.69,AU,AUD,m_0483,c_01339,13,false
79.11,US,USD,m_0305,c_00131,18,false
170.02,US,USD,m_0382,c_03646,7,false
6.61,BR,BRL,m_0793,c_01288,9,false
4.10,US,USD,m_0448,c_01185,0,false
93.17,GB,GBP,m_0042,c_02453,4,false
2.38,AU,AUD,m_0075,c_00098,0,false
68.69,BR,BRL,m_0628,c_01364,10,false
14.60,CA,CAD,m_0672,c_01076,6,false
34.41,CA,CAD,m_0132,c_02256,19,false
31.67,GB,GBP,m_0775,c_01411,12,false
56.88,GB,GBP,m_0233,c_01904,5,false
130.93,GB,GBP,m_0677,c_02542,22,false
43.27,AU,AUD,m_0738,c_01649,1,false
19.83,SG,SGD,m_0505,c_03213,14,false
54.29,GB,GBP,m_0285,c_00765,21,false
10.99,SG,SGD,m_0581,c_02612,15,false
10.39,IN,INR,m_0557,c_01758,21,false
29.95,US,USD,m_0280,c_01521,21,false
8.04,US,USD,m_0096,c_03795,15,false
16.97,AU,AUD,m_0060,c_00574,17,false
56.96,US,USD,m_0409,c_02523,20,false
103.65,SG,SGD,m_0471,c_03170,13,false
12.05,GB,GBP,m_0257,c_00714,11,false
10.19,CA,CAD,m_0727,c_00517,16,false
23.41,AU,AUD,m_0615,c_00443,3,false
122.96,US,USD,m_0394,c_00714,6,false
7.87,US,USD,m_0378,c_01853,11,false
16.40,GB,GBP,m_0299,c_01470,18,false
27.02,AU,AUD,m_0143,c_02152,21,false
45.06,AU,AUD,m_0402,c_00753,23,false
8.83,AU,AUD,m_0615,c_00569,11,false
19.30,BR,BRL,m_0368,c_02804,10,false
19.16,US,USD,m_0006,c_01623,16,false
19.14,US,USD,m_0125,c_03437,12,false
6.21,AU,AUD,m_0367,c_00032,22,false
49.39,AU,AUD,m_0217,c_01531,12,false
51.72,US,USD,m_0060,c_02647,9,false
55.69,US,USD,m_0386,c_02931,14,false
61.81,US,USD,m_0363,c_03973,14,false
53.91,AU,AUD,m_0745,c_03293,8,false
22.69,IN,INR,m_0292,c_01358,10,false
15.12,AU,AUD,m_0758,c_00485,9,false
137.21,GB,GBP,m_0687,c_01849,10,false
71.83,US,USD,m_0353,c_00725,9,false
55.50,CA,CAD,m_0590,c_00656,9,false
30.52,GB,GBP,m_0417,c_02713,9,false
27.47,BR,BRL,m_0490,c_02592,19,false
24.70,AU,AUD,m_0127,c_02209,16,false
15.51,IN,INR,m_0530,c_02952,19,false
165.13,US,USD,m_0086,c_01172,0,false
5.69,AU,AUD,m_0251,c_01858,20,false
50.75,US,USD,m_0250,c_02880,22,false
87.57,AU,AUD,m_0642,c_02058,19,false
4.97,AU,AUD,m_0731,c_01057,4,false
139.54,AU,AUD,m_0351,c_02336,15,false
27.81,AU,AUD,m_0168,c_02869,14,false
92.14,US,USD,m_0378,c_00261,7,false
66.89,ZA,ZAR,m_0226,c_03942,14,false
117.45,NG,NGN,m_0322,c_03811,15,false
46.11,RU,RUB,m_0524,c_01203,16,true
27.51,AU,AUD,m_0726,c_01506,8,false
17.52,AU,AUD,m_0582,c_01716,11,false
51.47,AU,AUD,m_0689,c_00223,22,false
39.82,BR,BRL,m_0629,c_01806,6,false
39.86,GB,GBP,m_0075,c_00537,11,false
66.50,IN,INR,m_0191,c_00604,9,false
207.07,US,USD,m_0707,c_03830,22,false
74.60,GB,GBP,m_0505,c_02962,14,false
54.21,AU,AUD,m_0299,c_02860,17,false
14.87,AU,AUD,m_0138,c_00384,17,false
8.30,SG,SGD,m_0793,c_00996,1,false
21.71,IN,INR,m_0716,c_02881,18,false
65.26,BR,BRL,m_0748,c_01824,21,false
50.72,SG,SGD,m_0206,c_00018,23,false
189.60,IN,INR,m_0260,c_03168,22,false
37.86,AU,AUD,m_0463,c_02768,23,false
18.41,CA,CAD,m_0554,c_02480,20,false
13.82,GB,GBP,m_0009,c_03490,15,false
89.48,GB,GBP,m_0614,c_00546,15,false
17.31,NZ,NZD,m_0193,c_00597,22,false
96.19,IN,INR,m_0384,c_00205,1,false
219.71,AU,AUD,m_0733,c_02831,17,false
57.11,US,USD,m_0752,c_02088,17,false
19.81,NZ,NZD,m_0070,c_00251,19,false
228.02,AU,AUD,m_0349,c_00311,17,false
53.43,AU,AUD,m_0282,c_02110,10,false
41.10,US,USD,m_0202,c_00173,9,false
27.77,BR,BRL,m_0391,c_01155,14,false
52.07,SG,SGD,m_0094,c_03941,9,false
32.10,GB,GBP,m_0721,c_00837,19,false
34.87,AU,AUD,m_0435,c_03273,15,false
13.02,AU,AUD,m_0395,c_01797,22,false
31.75,US,USD,m_0424,c_00269,11,false
14.48,AU,AUD,m_0213,c_01536,17,false
71.94,US,USD,m_0336,c_01802,15,false
71.50,AU,AUD,m_0593,c_02688,1,false
55.54,AU,AUD,m_0676,c_00582,15,false
24.94,AU,AUD,m_0275,c_03806,17,false
23.95,GB,GBP,m_0796,c_00830,22,false
76.74,SG,SGD,m_0394,c_01762,21,false
51.22,AU,AUD,m_0380,c_03322,19,false
13.65,AU,AUD,m_0308,c_01747,8,false
7.00,SG,SGD,m_0008,c_02193,12,false
31.41,SG,SGD,m_0171,c_03892,20,false
62.20,US,USD,m_0124,c_03600,6,false
81.63,AU,AUD,m_0669,c_02065,16,false
55.39,CA,CAD,m_0085,c_00600,16,false
45.68,AU,AUD,m_0222,c_03640,16,false
27.90,NZ,NZD,m_0709,c_02713,22,false
47.95,CA,CAD,m_0124,c_02777,23,false
72.30,AU,AUD,m_0445,c_01434,18,false
63.64,US,USD,m_0625,c_02964,18,false
45.22,AU,AUD,m_0017,c_00072,13,false
16.16,AU,AUD,m_0142,c_02763,8,false
12.42,AU,AUD,m_0712,c_00747,12,false
72.64,RU,RUB,m_0022,c_01483,23,false
109.73,AU,AUD,m_0343,c_02019,10,false
31.71,AU,AUD,m_0764,c_02876,0,false
16.84,AU,AUD,m_0586,c_02940,17,false
72.17,US,USD,m_0570,c_03763,16,false
179.86,AU,AUD,m_0367,c_02016,12,false
80.38,AU,AUD,m_0584,c_00374,16,false
253.56,RU,RUB,m_0649,c_01587,23,false
